"산업분류별","성별","근속년수별",2024,2024,2024,2024,2024,2024
"산업분류별","성별","근속년수별",월임금총액 (천원),월급여액 (천원),전년도연간특별급여/12개월 (천원),전년도 연간특별급여 (천원),총근로시간 (시간),근로자수 (명)
"전체","전체","전근속",4371,3877,493,5920,158.2,12203956
"전체","전체","1년미만",2861,2847,15,175,151.3,2110010
"전체","전체","1-3년미만",3412,3201,211,2535,156.4,3131504
"전체","전체","3-5년미만",3868,3556,312,3742,158.4,1649334
"전체","전체","5-10년미만",4497,4005,492,5904,160.9,2369535
"전체","전체","10년이상",6653,5413,1239,14874,162.9,2943573
"전체","남","전근속",5066,4434,633,7596,164.4,7237709
"전체","남","1년미만",3309,3289,20,238,161.1,1111242
"전체","남","1-3년미만",3909,3640,269,3229,164.3,1704903
"전체","남","3-5년미만",4418,4028,390,4680,164.8,938564
"전체","남","5-10년미만",5091,4483,608,7297,165.0,1433457
"전체","남","10년이상",7262,5865,1397,16762,165.6,2049543
"전체","여","전근속",3357,3067,290,3479,149.2,4966248
"전체","여","1년미만",2364,2355,9,105,140.3,998768
"전체","여","1-3년미만",2817,2675,142,1706,146.9,1426602
"전체","여","3-5년미만",3141,2932,209,2505,150.1,710771
"전체","여","5-10년미만",3587,3273,314,3770,154.6,936077
"전체","여","10년이상",5257,4379,879,10545,156.5,894030
"A.농업, 임업 및 어업(01~03)","전체","전근속",3685,3243,442,5309,166.5,32684
"A.농업, 임업 및 어업(01~03)","전체","1년미만",2434,2411,23,272,165.7,5219
"A.농업, 임업 및 어업(01~03)","전체","1-3년미만",2861,2659,201,2417,175.4,9137
"A.농업, 임업 및 어업(01~03)","전체","3-5년미만",3324,3071,253,3038,172.2,4191
"A.농업, 임업 및 어업(01~03)","전체","5-10년미만",3737,3270,467,5604,161.6,5882
"A.농업, 임업 및 어업(01~03)","전체","10년이상",5535,4482,1053,12637,157.7,8255
"A.농업, 임업 및 어업(01~03)","남","전근속",3922,3424,498,5971,167.9,24519
"A.농업, 임업 및 어업(01~03)","남","1년미만",2569,2542,27,327,167.7,4133
"A.농업, 임업 및 어업(01~03)","남","1-3년미만",3038,2796,242,2903,178.6,6653
"A.농업, 임업 및 어업(01~03)","남","3-5년미만",3488,3205,283,3398,172.8,3020
"A.농업, 임업 및 어업(01~03)","남","5-10년미만",3965,3455,510,6121,164.3,4085
"A.농업, 임업 및 어업(01~03)","남","10년이상",5824,4686,1137,13650,157.4,6629
"A.농업, 임업 및 어업(01~03)","여","전근속",2974,2698,277,3321,162.0,8165
"A.농업, 임업 및 어업(01~03)","여","1년미만",1921,1915,5,64,158.1,1086
"A.농업, 임업 및 어업(01~03)","여","1-3년미만",2388,2295,93,1116,166.8,2484
"A.농업, 임업 및 어업(01~03)","여","3-5년미만",2902,2726,176,2110,170.6,1171
"A.농업, 임업 및 어업(01~03)","여","5-10년미만",3217,2848,369,4428,155.2,1797
"A.농업, 임업 및 어업(01~03)","여","10년이상",4358,3648,709,8509,158.7,1626
"B.광업(05~08)","전체","전근속",4717,4257,460,5517,177.0,10289
"B.광업(05~08)","전체","1년미만",3647,3633,13,160,177.5,1412
"B.광업(05~08)","전체","1-3년미만",3948,3701,247,2961,179.4,2189
"B.광업(05~08)","전체","3-5년미만",4211,3981,230,2759,178.2,1335
"B.광업(05~08)","전체","5-10년미만",4598,4202,396,4747,177.8,2198
"B.광업(05~08)","전체","10년이상",6026,5077,949,11391,174.0,3155
"B.광업(05~08)","남","전근속",4861,4378,483,5796,179.2,9082
"B.광업(05~08)","남","1년미만",3742,3728,14,171,178.1,1299
"B.광업(05~08)","남","1-3년미만",4104,3847,258,3090,182.2,1931
"B.광업(05~08)","남","3-5년미만",4439,4184,255,3062,181.7,1141
"B.광업(05~08)","남","5-10년미만",4742,4321,421,5050,180.0,1913
"B.광업(05~08)","남","10년이상",6157,5166,991,11896,175.9,2799
"B.광업(05~08)","여","전근속",3628,3343,285,3420,160.6,1207
"B.광업(05~08)","여","1년미만",2549,2546,3,36,170.0,113
"B.광업(05~08)","여","1-3년미만",2781,2614,166,1996,158.6,258
"B.광업(05~08)","여","3-5년미만",2869,2787,82,980,157.7,194
"B.광업(05~08)","여","5-10년미만",3635,3408,226,2715,162.8,285
"B.광업(05~08)","여","10년이상",4996,4377,619,7424,158.7,356
"C.제조업(10~34)","전체","전근속",4780,4096,684,8208,169.7,3212679
"C.제조업(10~34)","전체","1년미만",3118,3094,24,288,166.7,450324
"C.제조업(10~34)","전체","1-3년미만",3668,3384,284,3409,170.1,756517
"C.제조업(10~34)","전체","3-5년미만",4002,3652,350,4201,168.6,399866
"C.제조업(10~34)","전체","5-10년미만",4608,4044,565,6777,168.9,639718
"C.제조업(10~34)","전체","10년이상",6861,5339,1522,18262,172.0,966255
"C.제조업(10~34)","남","전근속",5153,4373,780,9357,172.1,2451127
"C.제조업(10~34)","남","1년미만",3287,3259,27,328,169.2,337071
"C.제조업(10~34)","남","1-3년미만",3899,3581,319,3822,173.0,557271
"C.제조업(10~34)","남","3-5년미만",4275,3885,391,4686,171.1,294166
"C.제조업(10~34)","남","5-10년미만",4975,4324,651,7816,170.8,475552
"C.제조업(10~34)","남","10년이상",7276,5624,1652,19819,173.9,787068
"C.제조업(10~34)","여","전근속",3579,3203,376,4510,162.1,761552
"C.제조업(10~34)","여","1년미만",2615,2600,14,170,159.1,113254
"C.제조업(10~34)","여","1-3년미만",3021,2833,188,2253,162.0,199246
"C.제조업(10~34)","여","3-5년미만",3244,3006,238,2853,161.6,105700
"C.제조업(10~34)","여","5-10년미만",3546,3232,314,3767,163.2,164166
"C.제조업(10~34)","여","10년이상",5038,4086,952,11421,163.6,179186
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","전체","전근속",6723,5321,1402,16824,163.8,63901
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","전체","1년미만",3593,3560,33,393,160.9,2241
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","전체","1-3년미만",4627,3894,732,8789,162.6,5338
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","전체","3-5년미만",4999,4043,957,11479,162.4,6403
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","전체","5-10년미만",5399,4312,1087,13048,163.5,16122
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","전체","10년이상",8220,6387,1833,21997,164.6,33796
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","남","전근속",7011,5513,1497,17969,165.0,52758
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","남","1년미만",3812,3780,32,384,164.0,1637
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","남","1-3년미만",4803,4021,782,9388,164.0,4201
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","남","3-5년미만",5194,4171,1023,12270,163.8,4875
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","남","5-10년미만",5588,4429,1159,13913,165.1,12816
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","남","10년이상",8434,6524,1910,22917,165.4,29229
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","여","전근속",5363,4413,950,11400,158.3,11142
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","여","1년미만",2997,2962,35,418,152.6,604
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","여","1-3년미만",3975,3427,548,6577,157.5,1137
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","여","3-5년미만",4379,3633,746,8957,158.1,1528
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","여","5-10년미만",4667,3859,808,9692,157.7,3306
"D.전기, 가스, 증기 및 공기 조절 공급업(35)","여","10년이상",6854,5512,1342,16107,159.7,4567
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전체","전근속",4414,4051,363,4352,173.0,91421
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전체","1년미만",3311,3296,15,180,172.6,12156
"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","전체","1-3년미만",3684,3509,175,2105,172.9,22310
